Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1977,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,FR,GB,XX,,4,skins,,,
1977,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,ES,XX,215,,shoes,,,
1977,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,FR,ID,,444,skins,,,
1977,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,AU,CN,,2,,live,,,
1978,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,298,,skins,,,
1978,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,1016,,skins,,,
1978,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,1,,live,,,
1978,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,AU,SG,,1,,leather products (small),,,
1978,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,CN,,350,,skins,,,
1978,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,3331,,skins,,,
1979,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,CA,US,XX,,1,shoes,,T,
1979,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,ES,ID,273,,skins,,T,
1979,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,ES,XX,356,,skins,,T,
1979,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,JP,CN,70,,skins,,T,
1979,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,5120,,skins,,T,
1979,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,GB,XX,,174,skins,,,
1979,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,ES,XX,1,,live,,T,
1979,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,ES,XX,9,,skins,,T,
1979,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,ID,,973,,skins,,T,
1979,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,1489,,skins,,T,
1979,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,2448,,skins,,T,
1979,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MY,,499,,skins,,T,
1979,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,1490,,skins,,T,
1979,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,1247,,skins,,T,
1979,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,CN,500,,skins,,T,
1980,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TW,XX,1,,leather products (small),,P,
1980,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,1553,,skins,,T,
1980,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,JP,SG,385,,skins,,T,
1980,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,472,,skins,,T,
1980,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,,685,skins,,,
1980,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,JP,,400,,skins,,T,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,ID,,750,,skins,,T,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,450,,live,,T,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,5436,,skins,,T,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,MY,4331,,skins,,T,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,SG,757,,skins,,T,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,178,,skins,m,T,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,908,,skins,,T,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,,2989,skins,,,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,184,,skin pieces,m,T,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,,5582,,skins,,T,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,TH,100,,skins,,T,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,XX,800,,skins,,T,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,12,,leather products (small),,T,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,14,,skins,,T,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TW,MY,300,,skins,,T,
1980,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,XX,KR,1,,skins,,T,
1980,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,6471,,skins,,T,
1980,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,50,,skin pieces,m,T,
1980,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,TW,48,,skins,,T,
1980,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,,122,skins,cm,,
1980,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,550,,skins,,T,
1980,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,,1382,,skins,,T,
1980,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,ID,800,,skins,,T,
1980,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,,550,,skins,,T,
1981,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,HK,XX,,11,,bodies,,,I
1981,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,HK,XX,,29,,live,,,I
1981,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,HK,XX,,1,,skin pieces,cartons,,I
1981,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,PH,,1,,bodies,,P,
1981,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,1,,shoes,,P,
1981,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,,6,,shoes,,P,
1981,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,,4,,leather items,,P,
1981,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,XX,TH,4,,shoes,,P,
1981,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,XX,TH,4,,leather items,,P,
1981,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,JP,IN,252,,skins,,T,
1981,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,JP,MY,673,,skins,,T,
1981,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,JP,SG,76,,skins,,T,
1981,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,JP,,,28032,skins,cm,T,
1981,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,JP,,556,884,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,TH,,2,shoes,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,ID,,26,,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,TH,,170,,skins,kg,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,TH,,6428,,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,PH,,391,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,,400,,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,ID,,57.154,skins,kg,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,ID,,54.998,skins,m,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,ID,,57.154,skin pieces,kg,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,GR,JP,222,,shoes,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,2763,,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,MY,19794,,skins,cm,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,MY,2980,,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,PH,300,,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,TH,300,,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,400,,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,,,29904,skins,cm,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,,1623,8325,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,1,,shoes,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,ID,6250,,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,MY,500,,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,TH,13950,,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,XX,5200,,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,,3300,,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,1,,skins,,P,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TW,MY,1150,,skins,,T,
1981,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,XX,,1600,,skins,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,JP,,,3,skins,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,ID,,6,shoes,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,TH,,5,shoes,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,IT,TW,,185,,skins,,,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,TH,,779,,skins,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,US,CN,,94.349,skin pieces,kg,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,US,,94.349,,skin scraps,kg,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MX,US,ID,,118.730,skins,m,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,CN,10060,,skins,cm,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,CN,805,,skins,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,760,,skins,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,,,60623,skins,cm,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,,663,8367,skins,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,121,,shoes,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,121,,shoes,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,NL,TH,596,,skins,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,CN,900,,skins,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,ID,11714,,skins,cm,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,ID,2200,,skins,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,IN,300,,skins,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,MY,1436,,skins,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,SG,1,,skins,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,XX,450,,skins,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,,18921,,skins,cm,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,,2000,,skins,,T,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,XX,MX,1,,leather items,,P,
1981,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,XX,TH,1,,leather items,,P,
1982,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,1,,shoes,,T,
1982,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,149,,shoes,,T,
1982,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,1,,skins,,,I
1982,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,PH,,1218,,skins,,T,
1982,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,1,,leather products (small),,P,
1982,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,1,,leather items,,P,
1982,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,,2,,leather items,,,I
1982,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,XX,,1,,leather items,,P,
1982,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,JP,MY,11840,,skins,cm,T,
1982,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,,11840,skins,cm,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,TH,,3,shoes,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,TH,,16,leather items,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,FR,JP,,,5,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,IT,SG,XX,1200,,skins,,,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,PH,,4212,,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,SG,ID,200,,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,SG,TH,14580,,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,SG,,240,,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,TH,,1167,,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,MY,,392,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,30.845,skins,kg,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,4,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,2,,shoes,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,906,,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,MY,5210,,skins,cm,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,MY,4058,,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,SG,1285,,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,,36,skins,cm,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,163,7408,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,,500,,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,45.36,,shoes,kg,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,435,,shoes,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,TH,3545,,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,XX,500,,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,600,,skins,,T,
1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,XX,TH,1,,skin pieces,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,ID,,8,shoes,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,FR,JP,XX,,24,skins,cm,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,HK,US,CN,,45.36,skins,kg,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,CN,,5,,live,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,CN,,,5,live,,Z,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,CN,,350,,skins,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,US,AR,9,,shoes,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,US,ID,2,2,shoes,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,US,ID,,2,leather items,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,2,shoes,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,ID,,1,,bodies,,P,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,425,,skins,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,,837,skins,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,3,,shoes,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,12,,leather items,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,37,,shoes,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,28,,leather items,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,120,,shoes,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TH,,150,,skins,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,CN,550,,skins,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,ID,500,,skins,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,SG,150,,skins,,T,
1982,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,,1250,,skins,,T,
1983,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,1,,leather products (small),,,
1983,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,6,,leather items,,,
1983,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,,1,,shoes,,T,
1983,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,,5,,leather items,,,I
1983,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,PH,,4,,skins,,T,
1983,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,2,,leather products (small),,,
1983,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,1,,shoes,,T,
1983,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,,2,,shoes,,P,
1983,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,XX,,1,,shoes,,P,
1983,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,XX,,4,,shoes,,T,
1983,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,FR,JP,XX,,6,skins,,T,
1983,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,JP,SG,TH,700,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,BE,IT,SG,,20,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,BE,IT,TH,,3,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CH,IT,SG,,21,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CH,IT,SG,60,,shoes,,,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CH,IT,TH,21,,shoes,,,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CH,JP,XX,,8,leather,pieces,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,DE,US,ID,,1,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,FR,IT,TH,,1,leather products (small),,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,FR,IT,TH,,1,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,FR,JP,XX,,12,leather,pieces,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,GB,IT,SG,,14,leather products (small),,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,GB,IT,SG,,229,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,IT,FR,TH,200,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,IT,FR,XX,700,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,IT,SG,TH,600,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,SG,TH,350,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,TH,,310,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,ID,,1,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,ID,,19.908,skins,kg,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,SG,,291,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,1,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,155.368,skins,kg,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,20,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,1,skin pieces,kg,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,SA,IT,SG,,100,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,SH,IT,SG,,60,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,ID,7,,leather items,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,SG,,6,leather products (small),,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,SG,15,17,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,27,28,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,XX,,8,leather products (small),,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,448,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,IN,250,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,MY,422,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,PH,8,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,PH,16,,skin pieces,,,I
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,SG,200,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,TH,200,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,,800,leather,pieces,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,,30,skins,cm,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,,59,skins,m2,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,,66,skins,m,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,1440,3569,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,,835,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,13,,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,56,,leather items,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,2,,skin pieces,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,223,,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,13,,skins,kg,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,98,,leather items,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,TH,100,,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,TH,1750,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,,7,,shoes,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,,2556,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,1,,shoes,,,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,3,,shoes,,,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,150,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,XX,SG,900,,skin pieces,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,XX,TH,83,,skins,,T,
1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,XX,IT,XX,,3,leather products (small),,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,JP,XX,,12,skins,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,ID,,16,shoes,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,ID,,79,leather items,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,FR,JP,XX,,1,skins,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,CN,,,5,live,,Z,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,SG,TH,800,,skins,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MX,US,ID,,1,shoes,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,1,shoes,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,CN,,,4,live,,Z,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,BO,3,,leather items,,T,
